run_id,protocol_version,run_group,training_scope,method,method_label,dataset,seed,alpha,output_root,final_result_dir,implementation_status,run_status,preflight_required,preflight_status,model,federated_optimizer,client_optimizer,client_num_in_total,client_num_per_round,comm_round,epochs,batch_size,partition_method,partition_alpha,data_cache_dir,learning_rate,learning_rate_status,weight_decay,critic_multiplier,server_learning_rate,gradient_clip_norm,simple_model_selection_epochs,f_history_model_selection_epochs,model_selection_batch_size,using_gpu,gpu_id,notes,auxiliary_regression,auxiliary_regression_epochs,objective_lambda_1,append_round_csv,periodic_checkpoint_interval,log_test_mse_by_round,test_mse_used_for_selection,selection_metric_source,objective_mode,aggregation_weighting,server_buffer_policy,scientific_status
det_adjudicate_v3_femnist_z_fedogda_d_seed1_alpha0p5_lr0p01_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_z,1,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_z/fedogda_d/seed_1/det_adjudicate_v3_femnist_z_fedogda_d_seed1_alpha0p5_lr0p01_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.01,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (mse_winner). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_z_fedogda_d_seed2_alpha0p5_lr0p01_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_z,2,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_z/fedogda_d/seed_2/det_adjudicate_v3_femnist_z_fedogda_d_seed2_alpha0p5_lr0p01_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.01,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (mse_winner). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed0_alpha0p5_lr0p01_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,0,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_0/det_adjudicate_v3_femnist_xz_fedgda_d_seed0_alpha0p5_lr0p01_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.01,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank1). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed1_alpha0p5_lr0p01_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,1,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_1/det_adjudicate_v3_femnist_xz_fedgda_d_seed1_alpha0p5_lr0p01_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.01,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank1). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed2_alpha0p5_lr0p01_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,2,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_2/det_adjudicate_v3_femnist_xz_fedgda_d_seed2_alpha0p5_lr0p01_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.01,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank1). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed0_alpha0p5_lr0p03_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,0,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_0/det_adjudicate_v3_femnist_xz_fedgda_d_seed0_alpha0p5_lr0p03_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.03,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank2). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed1_alpha0p5_lr0p03_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,1,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_1/det_adjudicate_v3_femnist_xz_fedgda_d_seed1_alpha0p5_lr0p03_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.03,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank2). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed2_alpha0p5_lr0p03_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,2,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_2/det_adjudicate_v3_femnist_xz_fedgda_d_seed2_alpha0p5_lr0p03_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.03,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank2). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed0_alpha0p5_lr0p1_cm5,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,0,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_0/det_adjudicate_v3_femnist_xz_fedgda_d_seed0_alpha0p5_lr0p1_cm5,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.1,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (mse_winner). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed1_alpha0p5_lr0p1_cm5,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,1,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_1/det_adjudicate_v3_femnist_xz_fedgda_d_seed1_alpha0p5_lr0p1_cm5,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.1,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (mse_winner). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedgda_d_seed2_alpha0p5_lr0p1_cm5,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedgda_d,FedGDA-D,femnist_xz,2,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedgda_d/seed_2/det_adjudicate_v3_femnist_xz_fedgda_d_seed2_alpha0p5_lr0p1_cm5,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.1,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (mse_winner). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedogda_d_seed0_alpha0p5_lr0p001_cm5,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_xz,0,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedogda_d/seed_0/det_adjudicate_v3_femnist_xz_fedogda_d_seed0_alpha0p5_lr0p001_cm5,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.001,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank1). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedogda_d_seed1_alpha0p5_lr0p001_cm5,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_xz,1,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedogda_d/seed_1/det_adjudicate_v3_femnist_xz_fedogda_d_seed1_alpha0p5_lr0p001_cm5,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.001,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank1). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedogda_d_seed2_alpha0p5_lr0p001_cm5,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_xz,2,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedogda_d/seed_2/det_adjudicate_v3_femnist_xz_fedogda_d_seed2_alpha0p5_lr0p001_cm5,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.001,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank1). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedogda_d_seed0_alpha0p5_lr0p003_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_xz,0,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedogda_d/seed_0/det_adjudicate_v3_femnist_xz_fedogda_d_seed0_alpha0p5_lr0p003_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank2). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedogda_d_seed1_alpha0p5_lr0p003_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_xz,1,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedogda_d/seed_1/det_adjudicate_v3_femnist_xz_fedogda_d_seed1_alpha0p5_lr0p003_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank2). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedogda_d_seed2_alpha0p5_lr0p003_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_xz,2,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedogda_d/seed_2/det_adjudicate_v3_femnist_xz_fedogda_d_seed2_alpha0p5_lr0p003_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (psi_rank2). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
det_adjudicate_v3_femnist_xz_fedogda_d_seed0_alpha0p5_lr0p01_cm1,highdim_psi_adjudication_v3,highdim_psi_adjudication_20260822_v3,federated,fedogda_d,FedOGDA-D,femnist_xz,0,0.5,results/highdim_psi_adjudication_20260822_v3,results/highdim_psi_adjudication_20260822_v3/femnist_xz/fedogda_d/seed_0/det_adjudicate_v3_femnist_xz_fedogda_d_seed0_alpha0p5_lr0p01_cm1,ready,not_started,True,pending_bn_buffer_diagnostic,lr,FedAvg,ogda,10,10,500,3,0,hetero,0.5,data,0.01,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,Post-buffer-fix v3 candidate (mse_winner). All candidates and all seeds rerun from initialization; no v2/finals model states are reused.,False,0,0.1,True,0,False,False,validation,legacy,sample_size,direct_client_aggregate,superseded_pre_fix_selected_shortlist
