x,y
-4.789301794672958,-0.6664474293151866
-4.777978087335375,-0.6648741816738776
-4.759680147364828,-0.662331976189289
-4.758032201859256,-0.6621030205741042
-4.745217853021474,-0.6603226721879316
-4.719910759208651,-0.6568066571177372
-4.718170336031439,-0.6565648532122846
-4.7106173638604965,-0.6555154887860803
-4.697040265206256,-0.6536291685380539
-4.693049829806838,-0.6530747614968996
-4.686562444579598,-0.6521734432975899
-4.680787942308763,-0.6513711687591819
-4.672749386702337,-0.6502543402974142
-4.667851958103522,-0.6495739210882389
-4.664850336040783,-0.6491568938117894
-4.6629421127342505,-0.648891776767822
-4.662199121757791,-0.648788550080097
-4.653708189892677,-0.6476088711877456
-4.649350629507564,-0.6470034580140064
-4.645781996986803,-0.6465076537223009
-4.637693707945655,-0.645383915596892
-4.633993974144208,-0.644869896883491
-4.633560957470236,-0.644809736156914
-4.6268876195711055,-0.6438825828142428
-4.624752601298466,-0.6435859562447416
-4.624431702476645,-0.6435413724967274
-4.622031416318968,-0.6432078912062408
-4.617863289061532,-0.6426287967294102
-4.612576448264558,-0.641894274936692
-4.611724318342881,-0.6417758851417776
-4.606702768993982,-0.6410782213437516
-4.6040638596171455,-0.6407115871815496
-4.588278120949704,-0.6385184118031599
-4.58782333917584,-0.6384552271647979
-4.582613037810008,-0.6377313392992842
-4.579859339400716,-0.6373487570408294
-4.576696039285814,-0.6369092671903627
-4.5751572558477385,-0.6366954778948372
-4.573024341493898,-0.6363991436311321
-4.570655848263857,-0.6360700794583719
-4.558158561328092,-0.6343337817417044
-4.556646212375968,-0.6341236650943173
-4.555834759822823,-0.6340109267677949
-4.552007160652522,-0.6334791432107822
-4.550490172465275,-0.633268382016031
-4.544297745064267,-0.6324080434791738
-4.543650125799298,-0.6323180671621687
-4.541529036030974,-0.6320233757351001
-4.5412700742439505,-0.6319873971453611
-4.539289301937607,-0.631712200580665
-4.536167238367006,-0.6312784398871012
-4.53464354112089,-0.6310667465761509
-4.523173283101892,-0.6294731380665332
-4.515411875376059,-0.628394814860724
-4.515380975052032,-0.6283905217559623
-4.512092350357333,-0.6279336200638007
-4.509324115696717,-0.6275490182262072
-4.502681330671663,-0.6266261097156963
-4.499832792269314,-0.6262303509602755
-4.496598262804003,-0.6257809649332134
-4.493689918030872,-0.6253768970411321
-4.493616617871023,-0.6253667131587558
-4.486868533220239,-0.6244291749529632
-4.484556287245035,-0.6241079254347472
-4.480527503562502,-0.6235481905142894
-4.47565945768881,-0.6228718535638321
-4.47276139376375,-0.6224692140308119
-4.472179153555071,-0.6223883210858009
-4.469465695251834,-0.6220113295451247
-4.464993036026026,-0.6213899252322433
-4.46300595048816,-0.621113851545214
-4.462704152273867,-0.6210719215204763
-4.445315695805523,-0.6186560741915687
-4.439064226061312,-0.6177875326674377
-4.425547989238462,-0.6159096681954068
-4.422898042380205,-0.6155415005520669
-4.422055193323654,-0.6154244001846109
-4.4213540749819815,-0.6153269910283662
-4.413030594768176,-0.6141705768590953
-4.403427018847523,-0.6128363139083782
-4.402483039729147,-0.6127051631397162
-4.400823752423994,-0.6124746317632628
-4.395302966366414,-0.6117076070261935
-4.390731210160963,-0.6110724347762895
-4.390683955463804,-0.6110658694935047
-4.383210761510252,-0.6100275889719435
-4.372483172337673,-0.6085371623952445
-4.3708718635769985,-0.6083132968685597
-4.367524932336361,-0.6078482944163611
-4.366310058129218,-0.6076795071169463
-4.365001485900432,-0.6074977019791898
-4.3615661638273675,-0.6070204190375293
-4.360292249785162,-0.6068434290993066
-4.359040955309691,-0.6066695817873414
-4.3529492564153465,-0.6058232378620367
-4.352528295038846,-0.6057647520258245
-4.351151930513595,-0.6055735282350305
-4.350575277554998,-0.6054934115488675
-4.34979887209967,-0.6053855424548615
-4.348728298426372,-0.6052368034018152
-4.3450833521816765,-0.6047303965413049
-4.343985004343101,-0.6045777987131499
-4.339902186358102,-0.6040105565924113
-4.328310375835757,-0.6024000603106631
-4.324291391867837,-0.6018416869034837
-4.321725711921887,-0.6014852267970021
-4.320387610881606,-0.6012993191041682
-4.319297318483125,-0.6011478404503043
-4.313912092264964,-0.6003996495802064
-4.313806735036188,-0.6003850118819043
-4.310278189576161,-0.5998947770447843
-4.310235120239227,-0.5998887932507205
-4.307658772847864,-0.5995308510736735
-4.306907024347548,-0.5994264076683716
-4.302077308861663,-0.5987553961109517
-4.301976364445334,-0.598741371502212
-4.300805147891281,-0.598578649733961
-4.298299185288097,-0.5982304863951239
-4.295767281423429,-0.5978787189337826
-4.290748353537974,-0.5971814193460862
-4.2898775206064,-0.5970604310677133
-4.288257741497267,-0.5968353887218705
-4.2836773862576125,-0.5961990217739871
-4.279042931229347,-0.5955551385275726
-4.277991061854054,-0.5954089981369468
-4.274500367990687,-0.5949240221725074
-4.273277533194691,-0.5947541288768613
-4.2668381310860095,-0.5938594771628153
-4.26202059683048,-0.5931901579921154
-4.260155578268806,-0.5929310435549723
-4.2474563081045105,-0.5911666835060317
-4.246390047072861,-0.5910185436254208
-4.242206657202806,-0.590437328653192
-4.240761760786338,-0.5902365834545236
-4.240353552026958,-0.5901798693900651
-4.2389844673338795,-0.5899896570152723
-4.238576237113317,-0.5899329399691262
-4.234437044469288,-0.5893578654930727
-4.2285805476572405,-0.5885441991273491
-4.224960440733189,-0.5880412432923244
-4.223988060510945,-0.5879061466454846
-4.22388159456158,-0.5878913549082271
-4.223278863456651,-0.5878076150816047
-4.213150368455972,-0.5864004230379757
-4.2131206311653004,-0.5863962915180578
-4.209514386622315,-0.5858952616386999
-4.207213258343102,-0.5855755567461504
-4.203371410284734,-0.585041793534518
-4.203087707525563,-0.5850023775832403
-4.19194331903256,-0.5834540434213127
-4.191707303064402,-0.583421252785336
-4.190105710840167,-0.5831987372156553
-4.1874649573620735,-0.5828318468451404
-4.1865047697243405,-0.582698444162499
-4.183621184144105,-0.5822978161634372
-4.182676151680466,-0.5821665190493334
-4.182553412400254,-0.5821494663935792
-4.18060581684248,-0.5818788792063493
-4.179511808688463,-0.5817268843078083
-4.178890243709624,-0.5816405278162702
-4.177834539185388,-0.5814938545931677
-4.175064149173389,-0.5811089533040451
-4.175039885413709,-0.5811055822435303
-4.174676267497438,-0.5810550633620319
-4.173391606727164,-0.5808765803381896
-4.171367022906055,-0.5805952968657159
-4.168812403661273,-0.5802403734663836
-4.166026062008778,-0.5798532559524826
-4.165636675590177,-0.5797991569505956
-4.164747334580409,-0.5796755972714001
-4.164074875560773,-0.5795821698686088
-4.162878353117424,-0.5794159322526362
-4.156591968641028,-0.5785425398860717
-4.1547335860783,-0.5782843474146223
-4.154671499966568,-0.5782757215444961
-4.151949161814839,-0.5778974962911959
-4.14960258232613,-0.5775714766815665
-4.144091004984599,-0.5768057313479975
-4.1373226152524625,-0.5758653720765948
-4.136175961921199,-0.5757060629744581
-4.13595589288205,-0.575675487908674
-4.134845349824401,-0.5755211957502906
-4.1336975833463505,-0.5753617319942488
-4.1290431845512945,-0.574715077881092
-4.12781355120107,-0.5745442400353015
-4.1273369057096625,-0.5744780177838124
-4.125257148761004,-0.5741890688895651
-4.117621227796281,-0.5731281800579454
-4.117477025496717,-0.5731081454596555
-4.116845646285791,-0.5730204254378685
-4.116742738739385,-0.5730061280836689
-4.115401370843547,-0.572819766513616
-4.114876162883436,-0.5727467972854464
-4.113476698119406,-0.5725523640867185
-4.111491575804705,-0.5722765631580818
-4.110691585673468,-0.572165417351367
-4.1102605505721375,-0.5721055319325484
-4.109543682626833,-0.5720059346213091
-4.101141506204701,-0.570838586875213
-4.097299506000205,-0.5703048025253145
-4.095386959798446,-0.5700390848843416
-4.092156960899018,-0.5695903283067946
-4.0854354492784015,-0.5686564819976384
-4.083981518864994,-0.5684544816698898
-4.080249227104848,-0.5679359395499571
-4.079050545612807,-0.5677694019687731
-4.072732924633327,-0.5668916697907553
-4.068105716516659,-0.5662487933865559
-4.066054681814148,-0.5659638349880585
-4.06394885002173,-0.5656712634121913
-4.061047892188981,-0.5652682218170803
-4.060062315703125,-0.5651312917609179
-4.045552305373186,-0.5631153583880034
-4.044812845470307,-0.5630126222863573
-4.043239719914959,-0.5627940617040625
-4.042739767458959,-0.5627246013234012
-4.040622214020079,-0.5624304012126292
-4.035485889391801,-0.5617167912291201
-4.029537079693628,-0.5608902994674346
-4.029515089366825,-0.5608872442639803
-4.026770127226868,-0.5605058757701272
-4.024312525450806,-0.5601644313931042
-4.020463626143073,-0.5596296885233879
-4.0195728290801265,-0.5595059265489404
-4.017877501285253,-0.5592703879240877
-4.017188311607017,-0.5591746360644381
-4.016784538727513,-0.559118538294391
-4.009698430793973,-0.5581340371712029
-4.006371164796661,-0.5576717668893753
-4.003946574742053,-0.5573349089619458
-4.0033559654742445,-0.5572528532703056
-4.001977839928704,-0.5570613848139679
-4.001425875298693,-0.5569846981753642
-4.000456024604282,-0.5568499529658744
-3.997202414726361,-0.556397916021296
-3.99144083199589,-0.555597436445951
-3.9881164698171707,-0.5551355696031751
-3.9865061128897525,-0.5549118363184654
-3.9860208422964813,-0.5548444157473134
-3.983064249219333,-0.5544336445266992
-3.980231055837119,-0.5540400177158802
-3.9769550704513676,-0.5535848720531173
-3.975542059365522,-0.55338855681009
-3.9753473962083374,-0.5533615114844063
-3.973742757182319,-0.5531385726104512
-3.9734926013406207,-0.5531038174656759
-3.9727221179747456,-0.5529967711510819
-3.9700133815192564,-0.55262043563547
-3.9693354845296214,-0.5525262527139057
-3.967749109715206,-0.5523058513594191
-3.965876854054813,-0.5520457314434031
-3.963936412587168,-0.551776138202333
-3.9629947312079974,-0.5516453066677057
-3.9571747395431323,-0.5508367121070887
-3.9569882979715922,-0.5508108090389572
-3.956629448515825,-0.5507609526586179
-3.9566090686938713,-0.5507581212089996
-3.9522923600986286,-0.5501583837367017
-3.950776025764559,-0.5499477133843697
-3.9487123947682097,-0.5496610049327337
-3.9422306914581204,-0.548760476144744
-3.9400000144618836,-0.5484505593287906
-3.93891379809464,-0.5482996469741374
-3.9344409174737924,-0.5476782119019638
-3.9305137714224236,-0.5471325979013362
-3.9296075815265024,-0.5470066973394591
-3.925660315392893,-0.5464582879758831
-3.9246403378123107,-0.54631657843898
-3.9238530780717142,-0.5462072013160051
-3.922410160031318,-0.5460067309809833
-3.9205700607581595,-0.54575107867958
-3.919557466663487,-0.5456103949597031
-3.9187511011105234,-0.5454983633903228
-3.9164659904017407,-0.5451808838824594
-3.916359574073499,-0.5451660990392618
-3.915961705032288,-0.5451108215129206
-3.9159089202371944,-0.5451034879116621
-3.9124010351833824,-0.5446161235068462
-3.9121647133129906,-0.5445832903706566
-3.9106817645448553,-0.5443772584076169
-3.910605968668352,-0.5443667277854121
-3.9104382697618885,-0.5443434287101906
-3.9102332586100146,-0.5443149456964997
-3.9096927278739004,-0.5442398476141939
-3.908933897671344,-0.544134420319869
-3.9079072229106466,-0.5439917803171291
-3.9035060698573463,-0.5433803106408364
-3.8978308652073745,-0.5425918319153327
-3.897064600174817,-0.5424853716705427
-3.895693236597811,-0.5422948426813538
-3.8940999976839104,-0.5420734876702598
-3.89205161439457,-0.5417888976431263
-3.888710570143274,-0.5413247130937417
-3.8886726261589994,-0.5413194413852824
-3.8882029180204176,-0.5412541829677785
-3.8876911945354764,-0.5411830871913084
-3.8855496446692244,-0.5408855531615615
-3.8848383450540402,-0.540786729480545
-3.8834847077309056,-0.5405986632702197
-3.882905974819819,-0.5405182576079952
-3.877810785164761,-0.5398103626697147
-3.8777635692473407,-0.5398038027747528
-3.8769609637916305,-0.5396922936106204
-3.8729662747879448,-0.5391372955993282
-3.8725924731077903,-0.5390853618470606
-3.872480706013327,-0.539069833600657
-3.8702817371602545,-0.5387643221229867
-3.8628089557063348,-0.5377260989116383
-3.8582205476835423,-0.5370886131586055
-3.8579194762364866,-0.5370467841065268
-3.857900159258957,-0.5370441003221064
-3.85687270663129,-0.5369013522472182
-3.85634615215666,-0.5368281959424378
-3.852268998454134,-0.5362617407829632
-3.8495388181190133,-0.5358824259839733
-3.8494174659801166,-0.5358655660492719
-3.848416355542653,-0.5357264777995077
-3.8470679105256016,-0.5355391329768919
-3.8429461729088734,-0.5349664835971176
-3.83887864344823,-0.534401365571798
-3.838014485619829,-0.5342813046920242
-3.836999230644822,-0.5341402512854727
-3.8368788796884585,-0.5341235304490378
-3.8359781130811488,-0.5339983833661902
-3.8340181525511965,-0.5337260782642582
-3.83327839842286,-0.5336233012847005
-3.830104442133588,-0.5331823309295992
-3.830098670183674,-0.5331815290096699
-3.8278219149968455,-0.5328652103676623
-3.8266696013045145,-0.532705114849078
-3.82642752495676,-0.5326714822204901
-3.826326472371718,-0.5326574425834413
-3.8253579590546387,-0.5325228831810966
-3.824591019633767,-0.5324163292408594
-3.823294675745367,-0.5322362230350074
-3.820410226178484,-0.5318354749988485
-3.814666756100662,-0.5310375118862843
-3.8144060314843,-0.5310012883796629
-3.8138731938193358,-0.5309272591262908
-3.813724910780968,-0.5309066575747492
-3.8124729964087316,-0.5307327241380639
-3.8118522642076877,-0.5306464833476529
-3.810060389731234,-0.5303975311088178
-3.808084684885592,-0.5301230385865666
-3.807871975806745,-0.530093486069303
-3.80727508761428,-0.5300105580217187
-3.8018562261808495,-0.5292576940775552
-3.7983217561931113,-0.5287666361222659
-3.7980516460019764,-0.5287291086404592
-3.7970615538272834,-0.528591551201709
-3.7940263444061277,-0.5281698575001363
-3.789572736877996,-0.5275511001152916
-3.785754587706738,-0.5270206294841837
-3.7829063952917057,-0.5266249187981549
-3.7810237910817017,-0.5263633611170342
-3.7767030848355114,-0.5257630682352099
-3.7765653928521252,-0.5257439381410077
-3.7755409885941096,-0.5256016135882243
-3.7714797917249103,-0.5250373753749886
-3.769801878675745,-0.5248042562499332
-3.7697476328458466,-0.5247967196613063
-3.7694007007261905,-0.524748519003812
-3.76878464343415,-0.5246629277170787
-3.7672065963685406,-0.5244436833698141
-3.7663190238090176,-0.5243203693884356
-3.765642686651695,-0.5242264031805707
-3.7650297435353663,-0.5241412445586395
-3.7629584734737307,-0.5238534747813186
-3.7620370925872684,-0.5237254636747825
-3.761740931098408,-0.5236843167826998
-3.7617257496538694,-0.5236822075643051
-3.7614214479217445,-0.5236399297158905
-3.760466649032638,-0.5235072757135014
-3.758016934713643,-0.5231669271722201
-3.7576393549971496,-0.5231144685223569
-3.7572307386927872,-0.5230576978360547
-3.7566755705754566,-0.5229805661242326
-3.7548160570308564,-0.5227222165209789
-3.750244236424203,-0.52208703532356
-3.748714637359386,-0.5218745220494944
-3.748667794497678,-0.5218680139846443
-3.7477884151997416,-0.5217458383256444
-3.7464116275675563,-0.5215545557509234
-3.7449965124725564,-0.5213579481895463
-3.742931426007446,-0.5210710375238536
-3.74146690469737,-0.5208675657607609
-3.7386914995829645,-0.5204819677035396
-3.737968174174484,-0.5203814732312908
-3.7377705726493002,-0.5203540196664689
-3.7369083912011654,-0.5202342333730561
-3.736862408921317,-0.5202278448722625
-3.7343474540926596,-0.5198784322078208
-3.7339422953428847,-0.5198221418933119
-3.7318962832937923,-0.5195378813120055
-3.731050618672847,-0.5194203897670037
-3.730282119068547,-0.5193136190642852
-3.7299774225054225,-0.5192712863604312
-3.7272421118562997,-0.5188912587865379
-3.723563067295206,-0.518380114511482
-3.723041049163716,-0.5183075884588738
-3.7229921128443184,-0.5183007895416313
-3.722925855505699,-0.5182915841463844
-3.7197030843710412,-0.5178438317509079
-3.7192431575625724,-0.5177799322924506
-3.717259285077099,-0.5175043050075534
-3.716913861875742,-0.5174563139900722
-3.7164495288501653,-0.5173918023583696
-3.7157312885469658,-0.5172920143799967
-3.7085484763567123,-0.5162940777502875
-3.70852989033861,-0.5162914955209638
-3.706725449202015,-0.5160407973461172
-3.706179085609472,-0.5159648888818977
-3.7045029525931112,-0.5157320170638706
-3.7018706408696542,-0.5153662995398602
-3.7018451983180305,-0.5153627647050982
-3.7007607858858638,-0.5152121029783112
-3.699968865378168,-0.5151020783164495
-3.6965546012324686,-0.5146277210362854
-3.6964402898796225,-0.5146118393059584
-3.695826947195613,-0.5145266251705022
-3.6928751403509197,-0.5141165189201753
-3.6925724626487657,-0.5140744667046955
-3.6922673270303625,-0.5140320730011475
-3.6894949867503253,-0.5136469007535394
-3.687494056025754,-0.513368903499724
-3.684908808962455,-0.5130097248559033
-3.6840869585475007,-0.5128955419131366
-3.6805945293332853,-0.5124103248495104
-3.680039620167707,-0.5123332291148838
-3.6798651823585393,-0.5123089937771411
-3.6770028266679406,-0.5119113153309771
-3.6751848592908734,-0.5116587379018119
-3.674335085274748,-0.511540675422214
-3.672766327296922,-0.5113227216448141
-3.671248707785032,-0.5111118727376226
-3.6696294314651188,-0.5108869002462831
-3.6686269581163007,-0.5107476226418305
-3.667953785517778,-0.51065409609869
-3.6674624182321516,-0.5105858284898508
-3.666583017187407,-0.5104636498094803
-3.66537659738316,-0.510296037113843
-3.6644131247280627,-0.5101621780306903
-3.6639626262326948,-0.5100995884852242
-3.6628496720289925,-0.5099449613367418
-3.66204561970329,-0.5098332511532137
-3.660742018890143,-0.50965213671398
-3.658704389133078,-0.5093690407178016
-3.6584726528724487,-0.509336844678592
-3.658223847272459,-0.5093022771282606
-3.6579576590011236,-0.5092652945343507
-3.6576763106264196,-0.5092262056870593
-3.6575053790627114,-0.509202457485926
-3.655336622673443,-0.5089011435458645
-3.6538710683893636,-0.5086975282675902
-3.6536013196577883,-0.5086600510047959
-3.6532516585563646,-0.5086114711990244
-3.652836364505052,-0.5085537727468127
-3.6524847200693418,-0.5085049173885305
-3.6521028565965743,-0.5084518635793913
-3.650427050488228,-0.5082190371799934
-3.6500428136520906,-0.5081656536300536
-3.6492767699971758,-0.5080592241421389
-3.6492574702555354,-0.508056542752369
-3.6482486913280305,-0.5079163890888218
-3.647410399842646,-0.5077999219228314
-3.6464931628603434,-0.5076724865453612
-3.645699257696183,-0.5075621861472932
-3.6452865687089107,-0.5075048496269767
-3.6449946016007466,-0.5074642854768654
-3.6448812536699666,-0.5074485375985928
-3.644691794081792,-0.5074222152254216
-3.6433421128164905,-0.5072346986459261
-3.641899312445048,-0.5070342446591192
-3.641264854801206,-0.5069460969384189
-3.639809569466072,-0.5067439083660127
-3.6391799063228167,-0.506656426764324
-3.638681305305003,-0.5065871541443379
-3.6386321064680938,-0.5065803187544948
-3.63791339659153,-0.5064804655364293
-3.637504683223197,-0.5064236813646443
-3.6368149310438134,-0.5063278513544759
-3.636161306398257,-0.5062370406860908
-3.63593200347688,-0.5062051827203693
-3.634549662428599,-0.5060131285874904
-3.6340189070406193,-0.5059393886331311
-3.6320028071153887,-0.5056592838620121
-3.631070583736706,-0.5055297663649625
-3.629696446149219,-0.5053388519714782
-3.6292378524374476,-0.5052751377254405
-3.6284361538193775,-0.5051637545518636
-3.6284062248226667,-0.5051595963974642
-3.625770582325332,-0.5047934161158083
-3.621631861632247,-0.5042184072097741
-3.620741406602149,-0.5040946927553088
-3.6206729513679594,-0.5040851819976998
-3.620037775889751,-0.5039969345454195
-3.619351478402173,-0.5039015845093068
-3.619250702588258,-0.5038875833251701
-3.619240940597286,-0.503886227052987
-3.6180850398197486,-0.5037256331664063
-3.6177868389997103,-0.503684202941942
-3.6172855380123705,-0.5036145552044647
-3.616692288308601,-0.503532132666568
-3.6157104312119452,-0.5033957193599217
-3.615146784248381,-0.503317409648312
-3.6149582305302514,-0.5032912131312646
-3.6133709143214574,-0.5030706809851176
-3.6120069468130462,-0.5028811795611176
-3.610414105204829,-0.5026598797492804
-3.6099702536145046,-0.5025982136847352
-3.6094189558927385,-0.5025216197023435
-3.6087167114961316,-0.5024240540988136
-3.6073771876839293,-0.5022379487346251
-3.6066014738633987,-0.502130175732189
-3.6034363968904977,-0.5016904390157824
-3.602897130613936,-0.5016155166098647
-3.6020389654578957,-0.5014962883158665
-3.601596077173689,-0.5014347560872672
-3.598448153911499,-0.5009974026040288
-3.5978179195123037,-0.500909841635483
-3.59744250556113,-0.5008576838839983
-3.594649667136688,-0.5004696637477638
-3.5944204445245127,-0.5004378169397186
-3.594073866822558,-0.5003896655228836
-3.5935383111471144,-0.500315258645519
-3.5921435635728174,-0.5001214808246983
-3.592102826085453,-0.5001158210037584
-3.591563952275301,-0.5000409531247578
-3.5911767099659984,-0.4999871520124927
-3.590767579535483,-0.4999303098966022
-3.5902390373970268,-0.499856877437791
-3.590105826848757,-0.4998383699671705
-3.589285178397159,-0.4997243540179473
-3.585653129203203,-0.4992197389959266
-3.5841374098782293,-0.49900915408925145
-3.583030189885557,-0.49885532361748547
-3.58226035278359,-0.49874836709090303
-3.5817617782781426,-0.4986790981543853
-3.581127528980399,-0.4985909793800361
-3.5810651151280783,-0.49858230797560793
-3.579955939631337,-0.49842820581789377
-3.579833679475756,-0.4984112197288277
-3.579081453456812,-0.4983067099799661
-3.578632481390776,-0.4982443325073905
-3.5773323251440483,-0.4980636966354521
-3.5749670610335964,-0.49773508109710357
-3.5736316729820503,-0.4975495503305713
-3.5734588338867384,-0.49752553710849506
-3.5733743735154024,-0.4975138026936053
-3.5714877413148933,-0.4972516853877636
-3.571445895115633,-0.49724587152907557
-3.569213941980882,-0.49693577741412914
-3.5686758263068348,-0.4968610148659895
-3.568290033789542,-0.4968074151790874
-3.567993842603806,-0.49676626416109965
-3.5677884730275577,-0.49673773135008664
-3.565663309273443,-0.49644247390798907
-3.565659554276531,-0.4964419522113523
-3.5632542317546485,-0.4961077711987805
-3.5621883216339287,-0.4959596800716191
-3.558203521301156,-0.49540605593265724
-3.557550123560796,-0.4953152767891125
-3.5548265880147185,-0.4949368851770592
-3.5539040437675875,-0.49480871244020436
-3.5535370952320786,-0.49475773082254476
-3.5534623074256326,-0.4947473402555173
-3.5513883100779564,-0.4944591915655135
-3.5512139519732395,-0.4944349673014265
-3.5506981506481714,-0.4943633049744293
-3.5475132623660492,-0.49392081579413644
-3.5473553885360167,-0.4938988817558115
-3.545743427292189,-0.49367492557705045
-3.543148519364861,-0.49331440471101445
-3.5420736788728786,-0.4931650728518993
-3.541309659562612,-0.4930589246142279
-3.5381260011305997,-0.49261660630189635
-3.5365136799397296,-0.49239260011426295
-3.536258552817087,-0.49235715428967847
-3.5358314958705503,-0.4922978215717079
-3.534107705966184,-0.4920583285929239
-3.533627186982651,-0.4919915681817872
-3.5333157408621907,-0.49194829773512155
-3.532299124934928,-0.4918070552460671
-3.529842340420438,-0.4914657244144413
-3.528054972505601,-0.49121739829011296
-3.5272371327168117,-0.49110377255957055
-3.5270755056748446,-0.4910813170726028
-3.5267246243604435,-0.4910325677377954
-3.5257741979101884,-0.49090052121570454
-3.525178539958385,-0.49081776409034233
-3.5249220215364763,-0.4907821249670244
-3.524272380628361,-0.4906918677751066
-3.5232353856492997,-0.49054779394343445
-3.5200721181745394,-0.49010830862779237
-3.518902019056188,-0.48994574210932224
-3.518473100715452,-0.48988615078046155
-3.517787298832804,-0.48979086960071044
-3.517564584457252,-0.48975992700783194
-3.5158538482300465,-0.4895222476282686
-3.5149730970454307,-0.48939988136760243
-3.5142559898275607,-0.4893002508132754
-3.5134674452666026,-0.48919069518510444
-3.511066424860627,-0.488857111882585
-3.507758239346237,-0.4883974925280424
-3.5075896681442202,-0.4883740722613346
-3.5075053745999107,-0.4883623610243866
-3.506734775457906,-0.4882552986245549
-3.50599381151298,-0.4881523535603724
-3.504348884289069,-0.4879238172870484
-3.503505459803913,-0.48780663697301024
-3.5025032360959485,-0.4876673940521529
-3.5016992395419044,-0.48755569161720275
-3.501384231383091,-0.4875119262823992
-3.499581948958964,-0.48726152802605044
-3.4962186121541925,-0.48679424628365947
-3.495554877876311,-0.48670203104389714
-3.495313428298871,-0.4866684854949989
-3.495058568404045,-0.4866330767974369
-3.4944228794301035,-0.4865447580031546
-3.493945700055231,-0.486478461577115
-3.493440909512565,-0.48640832902185455
-3.4928093373855154,-0.4863205821974645
-3.4915873377305333,-0.4861508049312771
-3.4910428184798787,-0.48607515270880247
-3.490749534496214,-0.48603440559994665
-3.4893745265492577,-0.4858433702839641
-3.487944131684233,-0.485644639843442
-3.4869417422230105,-0.48550537389382614
-3.4867320527079393,-0.48547624089655256
-3.4860446296113516,-0.4853807344751087
-3.485946535252594,-0.48536710583618864
-3.485808789692323,-0.48534796829833665
-3.4853035863020767,-0.4852777783845222
-3.4849282554208605,-0.48522563217427667
-3.4840198779461167,-0.4850994276833838
-3.4825662549525416,-0.48489747006669376
-3.4815731610551826,-0.4847594955866898
-3.4813273740668635,-0.48472534742406886
-3.4805132260164973,-0.48461223460141006
-3.479804881558176,-0.48451382149207517
-3.4777264759926942,-0.4842250603508607
-3.4738829699943166,-0.4836910667950369
-3.4735813058030622,-0.4836491553906523
-3.4730662700211608,-0.4835775994236082
-3.4711246309655257,-0.48330783979688113
-3.4698096706771198,-0.4831251471406269
-3.468823717481618,-0.482988164746697
-3.4688158156312907,-0.48298706691124255
-3.468234112269573,-0.48290624855251235
-3.465102666736826,-0.48247118438567976
-3.4643090765539046,-0.48236092774920664
-3.4640933638817857,-0.4823309579307988
-3.463950091104607,-0.4823110524747461
-3.4613600183464857,-0.48195120337797487
-3.460035922986374,-0.4817672415499213
-3.4599142432968955,-0.4817503361073167
-3.4591200525852215,-0.4816399960369984
-3.4582771241519494,-0.48152288464141896
-3.4567667926598977,-0.4813130482877738
-3.4561426581880115,-0.48122633480635973
-3.455135048438087,-0.48108634358129815
